user_id,username,tweet,retweet_count,mention_count,follower_count,verified,bot_label,location,created_at,hashtags,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days
841228,vrivera,Sure material miss even pattern play gun up wear resource pattern us baby.,16,0,2535,1,0,Nancystad,2021-08-05 08:36:54,eight several,74,7,2,1,663
598627,brownsherry,Maybe think put particularly consider thing occur too career else.,4,5,1564,0,1,Haleyberg,2023-02-27 06:10:14,,66,11,0,0,93
558061,nathaniel12,Contain pretty set record above scene change third month black either never east.,72,2,6742,0,0,Scottville,2023-02-13 23:59:43,scientist learn growth star,81,11,4,1,106
681701,christopher16,Structure food several agent management ready.,93,3,8105,1,1,Tracyburgh,2020-05-31 07:58:44,author purpose,46,13,2,1,1094
982892,kdonovan,Candidate almost catch while military role gun recent move.,59,1,7846,1,1,Joeborough,2020-12-31 17:32:34,,59,8,0,0,880
577040,brandy66,Wait safe up market talk community scene where improve economy law movie organization.,51,4,2476,0,1,Susanborough,2022-09-27 09:53:22,artist couple,86,8,2,1,245
676804,franklincheyenne,Report compare another away tonight painting decision.,96,0,2918,1,0,Paulmouth,2022-01-10 05:56:09,drug share physical hot,54,16,4,1,506
764693,brownderrick,Must either candidate paper despite thought behind mind artist skill scene local.,48,4,3200,0,1,Callahanmouth,2021-12-22 16:45:20,while some step officer election,81,12,5,1,524
736369,jay67,Question both light expect despite month certainly bit.,95,3,2073,1,0,North Matthew,2022-09-26 18:27:06,meeting teach,55,5,2,1,246
539876,amberwatson,Guess position person tree born ability image condition fly wrong no feel to.,31,0,4729,1,0,Port Nicholas,2021-01-12 22:32:36,practice western nothing professional,77,11,4,1,868
803114,edwardsgabrielle,Mr institution care million sound hot religious threat side.,36,5,5375,1,1,Port Jennifer,2021-09-08 14:14:05,,60,16,0,0,629
529620,taylormitchell,Quality work finally rule they stage yeah security story group church lot myself.,86,5,2553,0,0,Ravenhaven,2022-12-12 21:58:38,into,81,14,1,1,169
995013,richardtucker,Hope get response include shoulder bed certain gun answer reach draw blood activity inside.,14,4,543,0,0,North Scottfurt,2020-10-27 04:25:50,yet anything affect project movie,91,13,5,1,946
577551,darren10,Case side trip hope these at program a you.,83,2,4567,0,0,Walkerport,2023-03-18 10:45:05,wall morning work enough hour,43,8,5,1,73
839022,rallen,Eye energy reality improve hair store citizen food.,31,3,2212,1,0,Vasquezmouth,2022-10-06 22:50:15,little whom never million,51,6,4,1,236
580678,petersonmiguel,Method blood car cut eat minute side seven list.,65,2,2631,1,1,South Jeremiah,2023-02-01 16:39:37,up decade,48,14,2,1,118
479464,jackiegrant,Ok what tell write girl argue item until just forward inside.,72,2,1423,0,1,South Amandafort,2022-09-23 00:46:30,general total step letter which,61,11,5,1,250
452177,jayconley,Hundred Mrs spend also world stage smile pay about side full meeting.,97,2,6542,0,0,Ramseymouth,2022-10-08 09:30:53,environmental according mission lose finish,69,9,5,1,234
230868,xschwartz,Teacher this Mr part determine determine head.,60,3,6160,0,0,Thompsonfort,2023-04-24 06:10:10,or once camera friend,46,9,4,1,37
507394,davidsmith,Guy similar so to cold kitchen officer member figure into defense.,73,4,6635,0,1,Ronaldmouth,2021-05-26 06:33:08,early lose travel,66,10,3,1,735
980557,susan06,Memory move forget oil western order wait whether listen surface capital avoid none.,28,3,2902,0,1,Port Christopher,2022-04-09 13:57:25,new green enough,84,7,3,1,416
104697,deananthony,Education section peace project economic economic single.,99,1,7208,0,1,Heidihaven,2023-03-29 05:36:27,three process thing organization,57,11,4,1,63
992934,harrischristy,Tell point true might recently professor great cup story public since same paper.,98,5,8423,1,1,Anthonyville,2021-07-11 14:31:34,central,81,13,1,1,688
557867,pluna,Me coach federal arm if base lot success office wind.,62,5,2421,0,1,Port Ronaldville,2020-07-16 08:01:00,paper charge staff,53,5,3,1,1048
942666,joel72,Huge blue experience although enjoy culture reveal street carry determine.,31,4,8085,0,1,Choiport,2021-06-23 15:19:36,then meet sister,74,6,3,1,706
782468,gregory40,Vote season per hot office activity quickly court cause almost finish former.,80,1,9856,0,0,Lake Susanville,2021-03-31 06:40:03,side address attention nor reflect,77,9,5,1,791
627300,hurstsophia,Trial administration growth mean himself Congress reason.,79,1,7284,0,1,South Nicole,2020-12-12 17:50:59,beautiful big stay remember gas,57,11,5,1,899
373291,pedro62,Carry program kid live enough remember drug.,60,2,184,0,0,Joyceside,2020-03-02 12:08:47,high,44,7,1,1,1184
403580,cobbandrew,Design center head who nor in could own young hot shoulder expect mouth.,19,1,5686,1,1,East Lisachester,2021-01-06 23:43:35,stuff high theory,72,10,3,1,874
914454,amy85,Poor offer sort life check ground full management its employee head usually size.,32,0,1535,1,0,East Timothy,2021-04-29 20:23:44,program economic include realize,81,5,4,1,761
779971,walkeramy,Keep maybe our help statement itself shake safe.,86,4,7236,1,0,East Karaport,2021-07-20 20:31:40,,48,9,0,0,679
506523,emily32,Ability these answer life life call.,8,2,9318,0,0,Fordview,2022-12-31 00:48:48,believe,36,7,1,1,151
222497,vanessa07,Help ready matter ball throw respond event agree father.,47,3,6039,1,0,Port Andrewtown,2020-08-29 04:53:54,,56,9,0,0,1005
392905,jeffreykirk,Author yeah individual tough opportunity brother father.,42,0,7815,0,1,South Kathyport,2021-12-08 22:39:33,small,56,11,1,1,538
907727,ubyrd,To any do operation Congress continue.,56,1,7525,0,0,Port Andrew,2020-02-01 17:32:29,risk whom management white,38,5,4,1,1214
382180,jordanjohnathan,Suffer sell adult term serious specific can media.,77,2,4463,1,0,New Julie,2023-01-27 14:20:52,reality capital,50,15,2,1,123
267580,ncarson,Federal response adult exist every step soldier sport hold stand use travel score.,47,2,3551,0,0,West William,2022-07-02 11:07:43,full,82,7,1,1,332
913252,phillip83,Candidate because hair late memory training.,50,2,1762,1,1,Michaelfort,2020-03-13 17:36:38,half,44,9,1,1,1173
968082,monica69,Street white half owner difference energy fish direction cup central heavy.,97,2,6747,0,0,Rachelfort,2022-03-31 02:11:32,someone a rock under,75,8,4,1,426
113232,fitzpatrickbenjamin,Save policy week side truth cost century financial side pretty his.,49,4,4905,1,1,Lake Scott,2022-09-01 21:23:23,city short game,67,19,3,1,271
296660,robertsonjose,Today rest seek star second nation rise vote treatment evidence when.,3,4,3321,0,0,New Lauraton,2020-12-26 18:17:06,,69,13,0,0,885
736553,dana08,Agent glass perhaps away world success politics perhaps.,65,3,3744,0,0,Allenland,2020-01-26 12:12:14,,56,6,0,0,1220
544513,romerocody,Decide ten maintain fast thus fill develop write.,81,0,5477,0,1,Alyssamouth,2023-01-15 02:32:23,,49,10,0,0,136
299510,scottjacobs,Certain job position stand stand morning political staff authority agency green style interesting.,86,3,5227,1,0,Huffbury,2021-02-22 01:47:04,rest attack,98,11,2,1,828
783572,fkim,Guess piece continue his course parent though table nice.,62,4,9421,1,1,Port Zachary,2021-07-01 06:38:44,door southern,57,4,2,1,699
465144,craigtorres,Act sort various size husband audience reality dinner.,48,3,3824,1,0,Grahamburgh,2021-11-19 21:20:21,much north turn,54,11,3,1,557
875423,dwebb,Appear major firm range its message easy man would anyone in seek page.,71,2,6219,1,0,Destinyfort,2021-04-23 10:02:54,,71,5,0,0,767
497045,philipflores,That letter her say near room choice color rate bar.,78,1,2792,1,0,Collierville,2022-03-01 10:08:08,friend minute military,52,12,3,1,455
123290,jessicacontreras,Policy phone able store way read the heavy keep real writer.,85,4,8955,0,1,Lake James,2022-05-14 09:22:09,local seek what,60,16,3,1,381
805444,baileyalejandra,Region determine room mouth board buy whose.,88,0,3565,0,1,West Jason,2021-06-22 16:48:08,capital night like,44,15,3,1,707
571592,stevenrichmond,Medical threat play organization situation include.,79,1,990,1,1,Shawnport,2020-12-14 02:47:03,manager music beyond,51,14,3,1,898
818189,coleannette,Say pretty brother each now general ahead throw upon.,27,3,5343,0,1,Annmouth,2020-03-18 22:08:50,be claim control,53,11,3,1,1168
333908,kaylaacevedo,Own ability teach improve force unit.,18,0,4711,0,1,Tabithaside,2022-08-28 22:13:10,professor call first against course,37,12,5,1,275
666121,gonzalezcynthia,Low order health certain quality possible heart.,31,3,7164,1,1,Port Amyville,2022-06-05 21:08:12,easy building listen subject,48,15,4,1,359
896227,pamela47,Trip maintain mission parent cold data choose her area describe these.,6,0,5996,1,1,South Jessica,2022-02-18 15:02:48,itself,70,8,1,1,466
883667,holderlindsey,Among full picture act this thus take.,44,1,3304,1,0,Franklinbury,2021-04-01 22:38:32,important evening,38,13,2,1,789
187192,bradfordsamuel,Cell require student garden half family mission.,62,1,939,1,0,West Amyton,2023-04-25 16:03:39,appear hair admit degree,48,14,4,1,35
881150,smithadam,Too sport represent hundred street fly however class writer adult join one hour.,12,0,9606,1,1,Nicolefort,2021-01-30 00:49:54,,80,9,0,0,851
877474,franciseric,Thus case last whatever across issue interview friend dark recognize treatment ability work.,0,0,7421,0,0,Cohenburgh,2021-04-09 11:05:44,close brother stand,92,11,3,1,781
573830,cookeric,Least rate ready lay health never place prove rich happen particularly smile whose.,83,5,1946,1,0,New Gregorychester,2022-01-25 18:22:22,break,83,8,1,1,490
585862,urodriguez,Lead ever bank adult want carry learn lawyer science.,19,5,7292,1,0,Clarkmouth,2021-01-08 01:34:43,former,53,10,1,1,873
780554,houstoncarol,Position live most individual president pattern.,71,2,9954,0,1,Changton,2022-09-29 13:06:51,white control not management option,48,12,5,1,243
138700,anthonyday,Parent politics according single reduce result research approach along all.,16,4,4451,1,1,Ramirezview,2023-05-31 06:15:43,certainly,75,10,1,1,0
711691,nlopez,Page must yard figure human thousand board experience sing recognize raise important which.,45,5,9583,1,0,West Judy,2021-02-23 12:25:38,information,91,6,1,1,826
967819,marshallerin,Wear government a easy modern film election education.,90,2,7363,1,0,Morrisfurt,2022-08-01 11:06:07,water,54,12,1,1,302
448377,brianmoyer,Push decide own black level director little involve hundred natural manage.,66,5,7025,0,1,Port Rodneyville,2020-04-26 21:45:56,student form white,75,10,3,1,1129
508187,williamkeith,Leg future performance use last lose painting building.,90,1,3417,1,1,Johnton,2020-01-06 12:42:08,measure wear me government,55,12,4,1,1240
241479,mark06,About market expert assume style top game onto.,29,1,8448,0,1,Robertsonstad,2020-01-21 20:53:52,onto owner result,47,6,3,1,1225
207435,fprice,Guy instead cover participant recently Mr next cell buy live type.,10,3,8556,0,0,Jeffreychester,2022-04-09 05:55:10,whose,66,6,1,1,417
128235,barbara24,His prepare manager another billion own.,98,5,8151,1,1,Pattersonberg,2022-05-14 23:41:56,number,40,9,1,1,381
399371,marybrown,Participant success interesting during several once down religious meet analysis culture race spend.,99,1,6228,1,1,Lake Theresamouth,2022-09-06 00:36:11,,100,9,0,0,267
749330,ssimpson,Different win newspaper TV room bill.,75,0,7407,0,1,South Kristie,2020-01-09 07:26:31,property window say huge environment,37,8,5,1,1238
646528,jeanshepherd,Far learn alone ago light to today own anything look ground.,1,5,6811,1,1,Matthewton,2022-10-24 18:59:49,along enter,60,12,2,1,218
884942,robinwatts,Argue continue better me safe from.,83,5,8837,0,0,Langville,2022-11-26 11:53:44,public see east human hotel,35,10,5,1,185
678998,dgarcia,Maintain owner our serious be reflect south kitchen control reality forward.,48,2,547,0,0,Chandlerhaven,2021-12-18 18:35:09,when,76,7,1,1,528
142955,clong,Interview special machine teach himself include large available off ability.,62,5,1373,0,1,West Brandon,2021-08-15 00:18:22,ground size,76,5,2,1,654
829799,kchristensen,She one on market conference seven style police.,38,4,9861,1,1,Helenmouth,2023-04-24 12:49:36,nearly treat without voice image,48,12,5,1,36
564216,jenniferwilliams,Better summer citizen still seat population many without skin performance success concern seem.,49,2,1947,0,1,Richardmouth,2021-02-16 22:39:15,once site rest notice,95,16,4,1,833
469994,williamrocha,Campaign concern write because kitchen marriage early approach.,26,1,8341,1,0,Darrellbury,2022-10-22 20:39:47,factor author,63,12,2,1,220
749565,lmedina,That conference among chair particularly nice may front matter consider thank discover.,17,5,2256,0,0,Toddbury,2020-12-21 15:36:51,rate speech position mouth message,87,7,5,1,890
118226,harrissarah,Hit official similar room trade until number something interesting season.,94,5,1698,0,1,Sarahville,2023-02-07 15:15:42,source begin care provide husband,74,11,5,1,112
962871,luis28,Best result seven Mrs include news general garden.,76,3,2773,0,1,Port Stevenfurt,2020-02-29 23:37:02,science,50,6,1,1,1186
150720,patelmartin,Cover claim any interesting part staff.,11,4,7732,1,0,Michaelhaven,2022-08-18 12:36:40,check police up paper,39,11,4,1,285
252252,kimberlyburns,House free avoid worker card president.,14,4,6242,1,1,Hudsonville,2020-05-19 11:50:41,crime type himself politics book,39,13,5,1,1106
857074,olivia06,At else development off style nothing rise than education color wind.,97,2,7321,1,1,West Ronaldtown,2022-11-11 16:33:34,sing part,69,8,2,1,200
348345,ismith,This several whatever it author unit thank job federal sign executive.,67,5,5981,0,1,Micheleside,2023-03-19 16:00:00,,70,6,0,0,72
467653,gonzalezphilip,Girl away better recently system so another.,11,1,3231,1,1,West Debrahaven,2020-03-26 16:17:55,past else,44,14,2,1,1160
109243,zjohnson,Over collection professional media picture especially at door skin wonder water.,52,0,1759,0,0,Simmonsshire,2023-05-28 06:17:43,scene yet,80,8,2,1,3
592202,lisa14,Have policy reason something about leg.,3,4,7168,1,0,Martinezfurt,2023-05-21 20:04:15,nothing forward base sport court,39,6,5,1,9
915209,allenmark,Tell every financial beat office produce million this perform feel perhaps.,68,1,1945,1,0,South Anthonyborough,2021-05-05 01:19:43,,75,9,0,0,756
556050,amberanderson,Traditional across enter official her ten nor teacher surface it resource TV type.,55,3,1518,1,1,North Melissaport,2021-08-30 23:11:43,know,82,13,1,1,638
762922,monica64,Wide yard movement PM worry after certainly true guy do involve table.,16,2,1876,1,1,West Elizabeth,2022-07-06 11:10:51,,70,8,0,0,328
512870,gmartinez,Now remain understand director Republican collection.,100,1,37,0,0,North Stephaniehaven,2023-02-28 12:43:11,glass,53,9,1,1,91
192294,floresshari,Drive exist tend mind increase remember film after music society it continue.,40,0,741,1,1,Barryville,2020-08-25 07:17:37,sea easy almost reality suddenly,77,11,5,1,1009
740350,emay,College clearly sure deep police eight American two parent.,81,0,4954,1,1,East Reneeberg,2021-01-08 01:48:02,card wall important western,59,4,4,1,873
377115,wnorris,Able space information region argue send same.,53,0,2408,1,1,Lake Benjamin,2023-04-19 08:29:50,key question everybody,46,7,3,1,41
876385,pateljerry,Generation believe yeah amount turn allow response million per someone by guy affect.,62,2,2828,0,1,Wilsonborough,2020-08-04 22:32:48,easy score,85,10,2,1,1029
130270,melissaayala,Weight southern certainly memory amount nothing itself the once yard.,19,4,5657,1,1,Brianport,2020-02-07 07:36:37,kind skin choose second,69,12,4,1,1209
